image,original_split,sample_kind,scene_group,assigned_split,objects,class_counts
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop4.jpg,train,official,sat:01-pan-20240513-108-690-l00000012465,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop5.jpg,train,official,sat:01-pan-20240513-108-690-l00000012465,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-108-690-L00000012465-CCD29_3_crop2.jpg,train,official,sat:01-pan-20240513-108-690-l00000012465,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-108-690-L00000012465-CCD29_3_crop3.jpg,train,official,sat:01-pan-20240513-108-690-l00000012465,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-108-690-L00000012465-CCD32_5_crop1.jpg,train,official,sat:01-pan-20240513-108-690-l00000012465,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-108-691-L00000012466-CCD27_5_crop1.jpg,train,official,sat:01-pan-20240513-108-691-l00000012466,train,5,"[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-108-691-L00000012466-CCD27_5_crop2.jpg,train,official,sat:01-pan-20240513-108-691-l00000012466,train,5,"[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop1.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop2.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop3.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop4.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop1.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop10.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop11.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop2.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop3.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop4.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop5.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop6.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop7.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop8.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop9.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_6_crop1.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD1_6_crop2.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD2_4_crop1.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop1.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop2.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop4.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop6.jpg,train,official,sat:01-pan-20240513-456-301-l00000012440,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-302-L00000012441-CCD1_1_crop1.jpg,train,official,sat:01-pan-20240513-456-302-l00000012441,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-302-L00000012441-CCD1_1_crop2.jpg,train,official,sat:01-pan-20240513-456-302-l00000012441,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop1.jpg,train,official,sat:01-pan-20240513-456-302-l00000012441,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop2.jpg,train,official,sat:01-pan-20240513-456-302-l00000012441,train,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop3.jpg,train,official,sat:01-pan-20240513-456-302-l00000012441,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD15_1_crop2.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD15_3_crop2.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD15_4_crop1.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD15_4_crop2.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD15_4_crop3.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD15_4_crop4.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,6,"[0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD15_4_crop5.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD16_1_crop1.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD16_1_crop2.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD16_2_crop1.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD16_3_crop1.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD16_4_crop1.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD18_1_crop1.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,3,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD18_3_crop1.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-305-L00000012444-CCD18_3_crop2.jpg,train,official,sat:01-pan-20240513-456-305-l00000012444,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_4_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_4_crop2.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_4_crop3.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_5_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_5_crop2.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_5_crop3.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_5_crop4.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_5_crop5.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_5_crop6.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD26_5_crop7.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD27_4_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD27_4_crop3.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD27_5_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD27_5_crop2.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD27_5_crop3.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD27_6_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD30_2_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD30_3_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD30_3_crop2.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD30_3_crop3.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD30_3_crop4.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD31_1_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD31_2_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD31_2_crop2.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD31_2_crop4.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD31_2_crop5.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20240513-456-307-L00000012446-CCD31_3_crop1.jpg,train,official,sat:01-pan-20240513-456-307-l00000012446,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
